TRANSACTION_AMOUNT,TRANSACTION_DATE,DEVICE_ID,IP_ADDRESS,TRANSACTION_TYPE,AGE,OCCUPATION,TRANSACTION_DURATION,LOGIN_ATTEMPTS,ACCOUNT_BALANCE,PREVIOUS_TRANSACTION_DATE
327.35,25-09-2023 18:48,D000531,19.111.192.175,Branch,20,Student,175,1,342.08,04-11-2024 08:11
757.15,17-01-2023 16:53,D000463,200.13.225.150,Online,53,Engineer,38,1,4702.86,04-11-2024 08:08
5.64,08-03-2023 16:57,D000691,77.208.193.198,Online,59,Doctor,47,1,12703.24,04-11-2024 08:11
47.23,03-08-2023 18:18,D000031,188.225.207.71,Online,73,Retired,160,1,6659.81,04-11-2024 08:11
239.41,01-11-2023 17:23,D000693,145.246.171.225,Online,42,Doctor,248,1,7860.65,04-11-2024 08:07
7.48,03-07-2023 16:46,D000596,27.93.195.98,ATM,55,Engineer,29,1,1275.2,04-11-2024 08:12
170.97,01-05-2023 17:04,D000259,187.52.200.18,Branch,26,Student,292,1,1265.27,04-11-2024 08:07
262.43,13-06-2023 17:26,D000365,172.184.35.29,Online,37,Doctor,274,5,12841.01,04-11-2024 08:07
659.15,31-01-2023 16:02,D000202,78.69.172.205,ATM,22,Student,204,1,1241.59,04-11-2024 08:06
31.53,20-12-2023 17:15,D000328,37.143.57.20,Online,25,Student,283,1,874.93,04-11-2024 08:06
111.66,07-06-2023 18:18,D000384,62.251.170.72,Online,48,Engineer,140,1,5716.72,04-11-2024 08:07
250.01,06-11-2023 16:28,D000191,157.47.114.20,ATM,62,Retired,88,1,1541.48,04-11-2024 08:12
554.15,18-04-2023 17:17,D000087,151.247.130.190,ATM,49,Doctor,108,1,14817.22,04-11-2024 08:12
598.66,10-01-2023 16:51,D000316,52.50.209.49,Branch,32,Engineer,222,1,2587.11,04-11-2024 08:11
28.38,18-05-2023 16:24,D000700,149.84.108.18,Branch,55,Doctor,98,1,173.7,04-11-2024 08:08
16.8,27-11-2023 17:01,D000426,86.220.59.252,ATM,49,Doctor,94,1,11847.07,04-11-2024 08:09
896.79,06-11-2023 16:35,D000582,138.87.180.254,Online,33,Doctor,168,1,11146.74,04-11-2024 08:06
159,06-03-2023 18:04,D000545,77.92.193.22,ATM,49,Engineer,38,1,369.79,04-11-2024 08:08
56.31,27-09-2023 17:54,D000038,18.72.115.111,Online,75,Retired,195,1,6396.08,04-11-2024 08:08
203.99,20-01-2023 16:34,D000007,213.15.9.253,Online,52,Retired,215,1,4840.31,04-11-2024 08:09
50.99,31-10-2023 16:45,D000217,147.119.62.178,Branch,29,Doctor,76,1,1334.6,04-11-2024 08:10
101.28,23-08-2023 18:19,D000506,81.222.37.186,Online,32,Engineer,75,1,2774.35,04-11-2024 08:06
299.92,09-10-2023 18:41,D000197,201.113.165.203,ATM,27,Student,122,1,1368,04-11-2024 08:08
77.54,01-02-2023 17:12,D000352,79.47.176.19,Online,67,Retired,73,1,4536.38,04-11-2024 08:10
18.35,18-09-2023 16:40,D000685,83.80.89.29,Branch,21,Student,78,1,1293.39,04-11-2024 08:10
732.53,22-05-2023 16:54,D000677,220.179.173.114,ATM,26,Student,116,1,441.54,04-11-2024 08:12
65.11,07-09-2023 16:47,D000204,223.32.70.156,ATM,34,Engineer,150,1,8485.14,04-11-2024 08:08
67.07,05-06-2023 16:24,D000038,89.237.88.251,ATM,24,Student,56,1,999.62,04-11-2024 08:10
137.48,27-11-2023 17:34,D000206,66.255.7.16,Branch,55,Doctor,47,1,14273.42,04-11-2024 08:08
398.36,27-06-2023 16:52,D000022,80.58.55.129,ATM,22,Student,56,1,1863.7,04-11-2024 08:09
469.46,08-11-2023 18:24,D000465,137.33.78.168,ATM,20,Student,149,1,8640.56,04-11-2024 08:09
37.58,17-04-2023 18:22,D000047,5.252.94.135,ATM,57,Doctor,182,1,259.44,04-11-2024 08:12
160.24,08-08-2023 17:06,D000378,98.39.212.221,ATM,31,Engineer,15,1,5526.97,04-11-2024 08:09
315.39,26-05-2023 16:52,D000066,60.89.202.192,Branch,23,Student,93,1,929.6,04-11-2024 08:08
434.17,05-01-2023 16:40,D000238,161.161.26.115,ATM,21,Student,148,5,5335.44,04-11-2024 08:09
165.91,15-03-2023 17:40,D000574,1.198.76.182,ATM,26,Student,84,1,587.12,04-11-2024 08:09
211.36,14-09-2023 17:08,D000039,223.189.165.37,Branch,47,Engineer,194,1,4760.34,04-11-2024 08:11
241.45,24-07-2023 16:02,D000435,133.63.96.21,Online,26,Student,158,1,1594.04,04-11-2024 08:08
23.24,13-04-2023 16:41,D000569,184.185.209.72,Branch,68,Doctor,129,1,13777.79,04-11-2024 08:10
70.88,04-12-2023 16:18,D000315,169.67.220.37,Branch,74,Retired,176,1,1794.65,04-11-2024 08:06
1143.67,30-10-2023 16:18,D000056,184.4.253.143,Online,66,Retired,111,1,7677.76,04-11-2024 08:10
314.52,20-03-2023 17:21,D000361,146.69.70.214,ATM,80,Retired,229,1,7071.32,04-11-2024 08:06
181.81,29-05-2023 16:09,D000409,148.181.195.227,Online,78,Retired,122,1,7525.73,04-11-2024 08:09
854.64,07-11-2023 18:57,D000445,174.61.77.54,Branch,56,Retired,118,1,2989.25,04-11-2024 08:08
261.19,12-01-2023 17:12,D000608,88.55.149.101,ATM,64,Retired,52,1,7620.6,04-11-2024 08:09
220.68,09-10-2023 18:23,D000311,194.29.57.163,Online,71,Retired,217,1,5549.2,04-11-2024 08:07
11.86,05-09-2023 16:43,D000165,148.112.151.27,Branch,31,Engineer,129,1,6782.61,04-11-2024 08:08
122.65,17-08-2023 16:26,D000253,119.199.76.61,Online,28,Student,41,1,1968.51,04-11-2024 08:06
395.16,24-07-2023 16:14,D000269,165.38.56.205,Online,56,Retired,17,1,5340.73,04-11-2024 08:11
704.69,18-07-2023 17:22,D000451,50.202.8.53,Online,51,Retired,150,1,3267.84,04-11-2024 08:10
369.89,18-10-2023 16:44,D000042,186.54.68.246,ATM,69,Retired,69,1,6941.47,04-11-2024 08:11
10.92,20-10-2023 17:48,D000383,88.55.149.101,ATM,67,Retired,268,1,7567.2,04-11-2024 08:08
199.14,02-08-2023 17:32,D000073,187.199.178.27,Branch,31,Engineer,36,1,7001.25,04-11-2024 08:10
109.43,11-01-2023 18:07,D000670,33.212.169.157,ATM,70,Retired,140,1,1983.65,04-11-2024 08:09
304.15,28-11-2023 16:09,D000012,214.67.148.245,Branch,20,Student,40,1,686.91,04-11-2024 08:10
620.54,27-03-2023 16:26,D000078,161.168.126.136,Branch,28,Student,98,1,213.36,04-11-2024 08:07
757.79,02-01-2023 16:30,D000032,49.174.157.140,Online,22,Student,117,1,1443.02,04-11-2024 08:08
122.81,24-10-2023 16:12,D000419,136.162.111.135,Branch,52,Doctor,12,1,8450.84,04-11-2024 08:09
96.25,27-07-2023 16:01,D000359,27.215.118.94,Online,61,Retired,171,1,7996.7,04-11-2024 08:06
1431.33,17-01-2023 17:50,D000434,13.88.251.53,ATM,30,Doctor,49,1,5567.98,04-11-2024 08:09
142.55,16-05-2023 16:45,D000091,112.56.160.202,Online,67,Doctor,97,1,1262.68,04-11-2024 08:07
35.94,08-05-2023 16:22,D000187,149.84.108.18,Branch,23,Student,141,1,1697.28,04-11-2024 08:09
24.86,13-02-2023 16:53,D000340,52.50.209.49,Branch,58,Engineer,292,1,2591.65,04-11-2024 08:12
103.08,14-11-2023 16:09,D000687,147.114.91.132,Online,60,Doctor,109,1,12002.16,04-11-2024 08:10
116.27,28-11-2023 18:04,D000351,200.164.13.160,Online,57,Engineer,94,1,8726.92,04-11-2024 08:11
363.84,19-10-2023 17:41,D000069,26.240.219.199,Online,73,Retired,118,3,5415.64,04-11-2024 08:09
34.74,28-04-2023 16:03,D000142,161.71.2.223,Online,59,Retired,72,1,3736.57,04-11-2024 08:12
64.01,30-10-2023 18:14,D000051,150.83.4.238,Branch,19,Student,240,1,1225.69,04-11-2024 08:08
108.75,17-10-2023 16:09,D000081,119.163.214.161,ATM,50,Doctor,23,4,14829.85,04-11-2024 08:10
50.9,24-04-2023 16:14,D000549,131.41.45.13,Online,28,Student,150,1,1277.7,04-11-2024 08:06
206.84,13-09-2023 18:47,D000129,79.227.202.117,Branch,20,Student,154,1,454.66,04-11-2024 08:10
37.4,01-08-2023 17:54,D000348,195.226.203.234,ATM,20,Student,84,1,1519.51,04-11-2024 08:12
154.21,02-01-2023 16:01,D000549,190.251.45.32,Online,46,Engineer,75,1,8045.77,04-11-2024 08:10
199.37,29-06-2023 17:39,D000413,198.24.183.157,Online,24,Student,79,1,1331.3,04-11-2024 08:08
410.49,25-07-2023 16:47,D000364,70.130.169.235,Branch,25,Student,134,1,1843.57,04-11-2024 08:10
1360.01,25-09-2023 16:51,D000582,5.252.94.135,Branch,67,Retired,218,1,6601.5,04-11-2024 08:11
18.23,22-03-2023 17:31,D000187,193.217.248.188,ATM,56,Engineer,28,1,8422.2,04-11-2024 08:11
398.7,28-08-2023 16:02,D000426,198.39.35.23,ATM,47,Doctor,276,1,7987.74,04-11-2024 08:09
122.14,20-02-2023 16:20,D000381,57.141.198.111,Online,22,Student,155,1,327.68,04-11-2024 08:08
378.2,09-01-2023 17:12,D000588,21.122.39.207,Branch,40,Engineer,167,1,7372.81,04-11-2024 08:11
124.74,27-11-2023 16:33,D000302,39.163.103.27,ATM,49,Engineer,33,1,2987.97,04-11-2024 08:08
17.1,25-12-2023 16:56,D000415,209.214.250.164,ATM,53,Retired,101,1,1619.54,04-11-2024 08:11
287.05,14-04-2023 16:00,D000356,141.169.67.34,ATM,22,Student,212,1,1204.65,04-11-2024 08:10
874.72,03-03-2023 16:21,D000101,200.164.13.160,Online,28,Engineer,173,1,4630.58,04-11-2024 08:08
1762.28,06-10-2023 16:05,D000008,26.105.49.129,ATM,24,Student,150,1,1380.34,04-11-2024 08:10
40.12,19-04-2023 17:03,D000203,44.73.3.217,ATM,36,Doctor,269,1,14304.38,04-11-2024 08:10
125,05-06-2023 16:19,D000617,98.39.212.221,Online,49,Engineer,177,1,3215.76,04-11-2024 08:11
348.44,06-11-2023 17:58,D000668,175.166.115.182,Online,24,Student,147,1,1022.94,04-11-2024 08:09
128.4,20-03-2023 17:17,D000514,48.31.196.24,ATM,69,Retired,31,1,2610.64,04-11-2024 08:11
320.93,22-06-2023 16:05,D000268,115.241.186.164,Online,55,Engineer,178,1,9451.66,04-11-2024 08:10
1.41,07-06-2023 17:02,D000344,170.225.23.251,ATM,53,Retired,278,1,1244.17,04-11-2024 08:12
50.52,06-04-2023 16:03,D000619,161.177.41.214,Branch,54,Doctor,293,1,12815.24,04-11-2024 08:06
383.95,20-09-2023 17:57,D000504,39.129.125.110,Online,31,Engineer,143,1,9933.56,04-11-2024 08:07
12.94,28-08-2023 17:08,D000364,114.115.12.20,Branch,23,Student,158,1,921.23,04-11-2024 08:10
329.75,25-12-2023 17:31,D000369,160.160.113.117,Online,56,Retired,211,1,6009.43,04-11-2024 08:09
981.76,25-09-2023 16:23,D000625,146.53.16.47,Online,45,Doctor,234,1,602.36,04-11-2024 08:06
40.79,17-11-2023 16:40,D000405,177.116.108.246,ATM,18,Student,80,1,1769.33,04-11-2024 08:11
99.25,26-06-2023 16:53,D000524,17.87.7.140,Online,63,Retired,93,1,2570.34,04-11-2024 08:07
150.6,17-04-2023 17:43,D000339,7.146.35.122,ATM,69,Retired,59,1,3240.14,04-11-2024 08:07
29.5,20-07-2023 18:26,D000451,218.54.207.160,Online,73,Retired,129,1,1229.32,04-11-2024 08:09
54.34,25-12-2023 18:03,D000582,5.74.9.122,ATM,65,Doctor,46,1,8019.89,04-11-2024 08:11
18.25,16-08-2023 16:41,D000179,39.129.125.110,ATM,53,Doctor,18,1,14328.29,04-11-2024 08:08
633.87,08-12-2023 16:06,D000594,159.37.30.154,Online,27,Student,175,1,330.16,04-11-2024 08:09
81.15,17-02-2023 16:28,D000311,156.173.170.140,ATM,19,Student,114,1,1595.26,04-11-2024 08:09
83.95,14-06-2023 16:16,D000288,60.89.202.192,Online,75,Retired,170,1,7413.18,04-11-2024 08:06
410.4,19-05-2023 16:00,D000534,181.223.246.123,ATM,61,Retired,78,1,2563.91,04-11-2024 08:09
172.68,20-02-2023 16:07,D000371,81.67.222.238,ATM,33,Doctor,17,1,10724.95,04-11-2024 08:07
139.88,23-01-2023 16:05,D000535,89.18.54.235,ATM,34,Engineer,162,1,2969.71,04-11-2024 08:07
165.55,02-10-2023 18:21,D000639,116.44.12.250,Branch,28,Student,115,1,761.78,04-11-2024 08:08
53.79,05-12-2023 16:01,D000199,101.223.82.253,ATM,54,Engineer,137,3,6229.36,04-11-2024 08:07
285.69,06-12-2023 18:15,D000132,141.169.67.34,ATM,63,Retired,35,1,2552.54,04-11-2024 08:07
532.4,24-08-2023 16:46,D000096,141.121.30.32,ATM,22,Student,149,1,1033.73,04-11-2024 08:09
293.85,10-08-2023 16:23,D000460,206.168.209.111,Online,25,Student,144,1,1919.97,04-11-2024 08:09
27.94,03-11-2023 18:44,D000003,141.201.46.191,Branch,79,Retired,120,1,1893.44,04-11-2024 08:08
270.36,03-03-2023 16:57,D000037,89.6.100.149,ATM,25,Student,37,1,1783.04,04-11-2024 08:07
112.66,18-09-2023 16:28,D000602,53.218.177.171,Online,29,Engineer,176,3,852.98,04-11-2024 08:07
506.03,12-07-2023 16:14,D000669,115.30.82.168,Branch,21,Student,21,1,1123.89,04-11-2024 08:09
206.95,03-08-2023 16:19,D000603,142.160.124.244,Branch,22,Student,31,1,1817.65,04-11-2024 08:07
350.96,08-06-2023 16:26,D000458,97.106.5.76,ATM,63,Retired,167,1,5463.94,04-11-2024 08:08
261.63,29-05-2023 18:27,D000622,77.7.223.184,Branch,20,Student,150,1,477.03,04-11-2024 08:09
46.12,05-06-2023 17:28,D000527,152.234.65.155,Branch,59,Doctor,30,1,8874.01,04-11-2024 08:08
27.25,20-03-2023 16:02,D000335,200.136.146.93,Branch,63,Retired,92,1,5365.2,04-11-2024 08:09
1353.93,15-11-2023 17:32,D000681,80.75.92.66,Branch,26,Engineer,171,1,7858.41,04-11-2024 08:08
331.66,11-09-2023 17:52,D000041,1.198.76.182,ATM,76,Retired,145,1,7216.3,04-11-2024 08:08
667.95,27-07-2023 17:51,D000250,221.23.158.87,ATM,62,Doctor,253,1,13558.56,04-11-2024 08:08
49.84,13-10-2023 16:05,D000290,212.220.106.248,ATM,49,Doctor,146,1,7872.04,04-11-2024 08:07
556.04,10-07-2023 16:41,D000190,43.98.242.106,ATM,72,Retired,27,1,5200.04,04-11-2024 08:07
88.06,27-10-2023 17:53,D000515,35.220.238.127,Online,18,Student,288,1,1779.85,04-11-2024 08:09
745.95,15-12-2023 16:38,D000688,68.254.244.208,ATM,58,Doctor,127,1,13264.14,04-11-2024 08:11
67.25,03-07-2023 16:38,D000413,42.3.3.101,Online,19,Student,157,1,467.4,04-11-2024 08:11
93.63,21-08-2023 18:11,D000532,166.41.54.117,ATM,29,Engineer,141,1,9873.62,04-11-2024 08:09
74.11,18-07-2023 16:05,D000547,203.174.215.229,Branch,22,Student,49,1,1257.9,04-11-2024 08:09
41.13,27-03-2023 17:53,D000655,109.42.41.157,Branch,77,Retired,58,1,6067.54,04-11-2024 08:10
192.02,19-12-2023 16:11,D000413,83.80.89.29,Online,79,Retired,154,1,5169.07,04-11-2024 08:09
291.27,19-06-2023 17:58,D000119,184.59.28.72,Branch,77,Retired,121,1,6878.86,04-11-2024 08:10
296.46,09-11-2023 16:11,D000287,54.252.249.33,Branch,23,Student,136,1,558.99,04-11-2024 08:08
341.84,23-06-2023 16:10,D000547,23.255.214.209,Branch,27,Student,89,1,1400.04,04-11-2024 08:07
98.41,12-06-2023 17:09,D000187,181.223.246.123,Online,27,Student,48,1,912.71,04-11-2024 08:08
109.28,09-06-2023 16:20,D000047,159.37.30.154,Online,36,Engineer,112,4,6338.35,04-11-2024 08:07
27.51,20-09-2023 18:16,D000250,47.82.77.181,Online,40,Doctor,103,1,13645.63,04-11-2024 08:06
12.18,20-04-2023 18:50,D000326,190.152.148.249,Branch,76,Retired,77,1,4909.24,04-11-2024 08:07
207.71,16-11-2023 17:48,D000377,79.227.202.117,Online,25,Student,63,1,570.1,04-11-2024 08:10
25.77,17-07-2023 17:15,D000026,120.16.186.17,Online,45,Doctor,277,1,11749.77,04-11-2024 08:10
127.57,27-02-2023 17:17,D000406,158.135.64.240,ATM,52,Retired,75,1,6118.2,04-11-2024 08:10
392.05,19-06-2023 16:32,D000411,32.169.88.41,ATM,60,Engineer,172,1,4383.69,04-11-2024 08:06
521.01,13-10-2023 17:54,D000205,36.13.239.172,Branch,41,Engineer,73,1,4004.55,04-11-2024 08:07
849.76,16-08-2023 16:28,D000690,64.89.183.39,ATM,25,Student,269,1,373.88,04-11-2024 08:07
172.5,14-11-2023 16:23,D000635,203.99.96.114,Online,68,Doctor,31,1,6851.16,04-11-2024 08:11
265.44,17-01-2023 16:41,D000341,10.223.224.50,ATM,30,Engineer,169,1,9700.77,04-11-2024 08:09
152.34,12-10-2023 17:10,D000128,110.64.1.201,Branch,55,Doctor,115,1,6853.51,04-11-2024 08:08
21.13,25-04-2023 16:11,D000549,68.254.244.208,Branch,28,Student,153,1,948.7,04-11-2024 08:10
111.55,28-12-2023 16:27,D000632,81.156.221.124,ATM,46,Doctor,101,1,12221.17,04-11-2024 08:08
321.82,14-07-2023 16:20,D000518,100.137.90.188,Branch,32,Engineer,43,1,6500.5,04-11-2024 08:08
1294.81,11-12-2023 16:53,D000489,76.0.164.168,Branch,45,Engineer,279,1,9927.75,04-11-2024 08:11
148.77,30-03-2023 18:20,D000179,140.94.123.72,Branch,67,Retired,175,1,2138.42,04-11-2024 08:11
14.08,06-02-2023 18:18,D000447,101.90.40.193,Branch,57,Retired,154,1,3908.65,04-11-2024 08:08
1283.97,09-08-2023 17:32,D000340,4.134.78.167,ATM,42,Doctor,121,1,11041.9,04-11-2024 08:07
566.33,07-08-2023 16:39,D000603,26.105.49.129,ATM,24,Student,66,1,379.82,04-11-2024 08:07
206.51,18-12-2023 17:09,D000354,101.90.40.193,ATM,51,Retired,275,1,3921.74,04-11-2024 08:07
180.94,24-07-2023 16:41,D000456,45.124.239.44,Branch,75,Retired,57,1,7659.99,04-11-2024 08:10
77.9,25-12-2023 17:42,D000616,15.176.70.194,Branch,21,Student,128,1,664.72,04-11-2024 08:08
318.92,19-05-2023 18:54,D000264,155.140.33.42,Branch,21,Student,60,1,1167.25,04-11-2024 08:09
583.3,03-02-2023 16:30,D000330,4.101.189.38,Online,59,Engineer,142,1,5896.01,04-11-2024 08:11
100.68,12-01-2023 16:44,D000484,60.153.124.80,Online,63,Retired,139,1,1123.75,04-11-2024 08:12
589.64,21-09-2023 16:05,D000443,187.52.200.18,Online,62,Retired,210,1,2039.4,04-11-2024 08:11
225.93,13-03-2023 17:57,D000142,147.114.91.132,Branch,25,Student,199,1,1864.27,04-11-2024 08:08
651.55,10-03-2023 17:34,D000344,110.64.1.201,Online,72,Retired,82,1,2325.78,04-11-2024 08:09
80.97,09-01-2023 17:27,D000255,146.69.70.214,Online,38,Doctor,157,1,5926.31,04-11-2024 08:09
191.89,27-06-2023 16:37,D000004,42.3.3.101,Branch,25,Student,14,1,399.57,04-11-2024 08:09
304.75,27-02-2023 16:07,D000499,200.13.225.150,Branch,78,Retired,125,1,1916.34,04-11-2024 08:07
201.53,06-11-2023 16:31,D000645,156.187.182.236,Online,68,Retired,287,1,2732.86,04-11-2024 08:12
8.45,10-02-2023 17:45,D000194,152.140.239.181,ATM,22,Student,141,1,1115.3,04-11-2024 08:07
435.98,12-10-2023 16:29,D000282,216.151.64.40,Branch,30,Engineer,105,1,7334.08,04-11-2024 08:11
743.24,07-07-2023 17:31,D000256,72.192.101.196,Online,19,Student,109,1,1024.19,04-11-2024 08:08
16.27,13-02-2023 17:58,D000697,155.37.19.43,ATM,57,Doctor,44,1,10971.32,04-11-2024 08:09
290.86,05-06-2023 17:45,D000621,173.232.121.213,Online,45,Doctor,36,1,14631.88,04-11-2024 08:10
85.73,01-03-2023 16:09,D000072,134.222.122.238,ATM,41,Doctor,266,1,14928.35,04-11-2024 08:08
555.71,23-01-2023 17:35,D000343,139.23.212.102,Branch,22,Student,73,1,830.37,04-11-2024 08:08
40.03,09-01-2023 17:17,D000210,34.125.226.63,Branch,23,Student,200,1,6408.8,04-11-2024 08:12
73.01,18-10-2023 18:26,D000670,182.84.41.229,Online,25,Student,62,1,1997.33,04-11-2024 08:10
346.12,29-12-2023 17:55,D000150,92.180.81.50,Branch,44,Doctor,12,1,13084.27,04-11-2024 08:11
1.93,19-10-2023 18:06,D000297,162.58.247.55,Branch,47,Doctor,175,5,5684.09,04-11-2024 08:08
252.93,06-02-2023 16:05,D000616,130.29.230.16,ATM,75,Retired,222,1,2760.37,04-11-2024 08:07
238.54,07-04-2023 16:04,D000428,83.182.211.68,ATM,19,Student,12,4,868.91,04-11-2024 08:07
1011.22,21-08-2023 18:51,D000037,45.64.74.86,Branch,61,Retired,129,1,5838.91,04-11-2024 08:09
58.7,03-03-2023 16:00,D000633,124.6.134.78,Branch,67,Doctor,141,1,8937.35,04-11-2024 08:07
7.56,06-02-2023 16:38,D000358,205.45.234.42,ATM,40,Doctor,145,1,8528.72,04-11-2024 08:07
540.4,22-02-2023 16:42,D000414,166.79.195.157,Branch,45,Doctor,272,1,425.77,04-11-2024 08:06
264.14,28-07-2023 17:36,D000050,195.237.152.198,ATM,64,Doctor,125,1,8459.26,04-11-2024 08:07
248.15,15-06-2023 16:41,D000043,201.113.165.203,ATM,75,Retired,202,1,2649.23,04-11-2024 08:08
24.34,29-11-2023 17:15,D000108,16.250.113.156,Branch,54,Engineer,110,1,6659.12,04-11-2024 08:09
428.61,09-01-2023 16:12,D000560,39.163.103.27,ATM,66,Doctor,62,1,11937.04,04-11-2024 08:09
117.66,03-08-2023 18:19,D000047,34.125.226.63,Branch,39,Doctor,126,1,6794.17,04-11-2024 08:07
165.8,04-05-2023 17:46,D000409,218.54.207.160,Online,60,Engineer,287,1,2064.76,04-11-2024 08:07
289.18,29-08-2023 16:17,D000110,190.164.160.79,ATM,65,Retired,64,1,3139.75,04-11-2024 08:11
125.39,31-07-2023 16:52,D000149,205.45.234.42,ATM,21,Student,140,1,202.69,04-11-2024 08:06
305.18,05-06-2023 17:48,D000699,93.146.251.20,Online,58,Retired,216,1,4474.2,04-11-2024 08:08
506.9,01-11-2023 17:44,D000337,138.210.196.19,Branch,64,Doctor,56,1,11471.87,04-11-2024 08:10
504.12,14-04-2023 17:35,D000248,104.80.232.55,Branch,25,Student,101,1,1107.28,04-11-2024 08:10
42.09,20-01-2023 18:31,D000332,41.110.46.150,Branch,29,Engineer,118,1,5526.28,04-11-2024 08:06
607.28,23-01-2023 16:47,D000376,131.41.45.13,ATM,32,Doctor,84,1,9679.68,04-11-2024 08:10
91.9,15-05-2023 16:19,D000245,111.78.64.133,Online,77,Retired,125,1,1033.94,04-11-2024 08:10
303.43,06-06-2023 17:32,D000166,200.136.146.93,Branch,22,Student,30,1,1833.24,04-11-2024 08:08
668.78,23-10-2023 17:25,D000217,11.188.75.155,ATM,20,Student,141,1,983.68,04-11-2024 08:09
270.54,03-04-2023 18:22,D000479,26.113.209.69,ATM,20,Student,139,1,269.78,04-11-2024 08:09
247.93,14-08-2023 18:08,D000082,3.102.127.165,Branch,37,Engineer,79,1,9801.48,04-11-2024 08:09
34.67,25-04-2023 16:34,D000321,78.100.105.143,Online,19,Student,71,1,888.6,04-11-2024 08:11
326.03,09-05-2023 16:54,D000145,129.108.48.116,Online,18,Student,137,1,290.24,04-11-2024 08:11
148.26,08-05-2023 17:33,D000389,4.105.134.118,ATM,25,Student,57,1,958.7,04-11-2024 08:12
1086.6,22-05-2023 17:40,D000428,74.58.165.67,Online,19,Student,38,1,1605.67,04-11-2024 08:10
373.99,23-10-2023 16:27,D000617,11.3.59.231,ATM,60,Doctor,140,1,8590.5,04-11-2024 08:07
254.34,14-09-2023 17:04,D000412,214.125.131.88,Online,49,Engineer,79,1,5461.08,04-11-2024 08:11
819.48,05-10-2023 16:27,D000395,154.138.163.229,ATM,25,Student,26,1,1804.5,04-11-2024 08:08
14,06-09-2023 16:24,D000357,106.140.105.35,ATM,49,Engineer,173,1,7975.18,04-11-2024 08:09
57.16,15-06-2023 18:45,D000110,136.104.90.223,ATM,40,Engineer,74,1,222.22,04-11-2024 08:08
282.26,26-06-2023 16:55,D000048,210.136.14.108,Online,37,Engineer,278,1,6857.2,04-11-2024 08:08
46.96,30-06-2023 16:44,D000286,217.233.219.196,Online,46,Engineer,12,1,2028.92,04-11-2024 08:11
473.2,07-08-2023 16:02,D000116,120.170.93.69,Online,34,Doctor,173,1,248.52,04-11-2024 08:10
192.97,13-03-2023 16:10,D000042,100.198.165.4,ATM,59,Retired,140,1,3019.04,04-11-2024 08:06
168.99,01-05-2023 18:38,D000221,160.74.183.38,ATM,18,Student,203,1,1523.57,04-11-2024 08:10
1.82,13-04-2023 17:35,D000652,146.250.144.172,Online,80,Retired,60,1,5571.39,04-11-2024 08:09
40.9,01-06-2023 18:27,D000536,5.74.9.122,ATM,55,Doctor,37,1,1514.34,04-11-2024 08:11
78.91,01-03-2023 17:07,D000619,141.241.241.128,Online,61,Doctor,157,1,1817.43,04-11-2024 08:10
169.97,07-12-2023 17:33,D000183,144.228.168.6,ATM,22,Student,12,1,6269.12,04-11-2024 08:09
17.79,22-02-2023 17:01,D000409,203.245.215.62,Branch,61,Retired,162,5,2281.9,04-11-2024 08:11
486.61,28-11-2023 16:17,D000334,152.140.239.181,ATM,48,Engineer,130,1,2006.69,04-11-2024 08:06
148.13,17-03-2023 16:34,D000280,160.160.113.117,Branch,58,Retired,56,1,2189.38,04-11-2024 08:07
164.52,25-12-2023 16:11,D000677,197.187.216.106,ATM,61,Doctor,162,1,11036.74,04-11-2024 08:11
720.89,18-12-2023 17:10,D000496,100.198.165.4,ATM,27,Student,120,1,447.06,04-11-2024 08:10
268.7,03-10-2023 16:16,D000243,98.39.212.221,ATM,53,Retired,63,1,2104.74,04-11-2024 08:06
637.34,01-09-2023 16:19,D000304,150.83.4.238,ATM,51,Retired,278,1,5183.5,04-11-2024 08:09
216.76,09-11-2023 17:26,D000097,205.69.66.135,Online,47,Engineer,138,1,643.64,04-11-2024 08:09
418.02,06-06-2023 17:56,D000170,57.141.198.111,ATM,46,Doctor,110,1,11011.86,04-11-2024 08:06
292.03,04-09-2023 16:20,D000659,167.104.180.235,ATM,46,Engineer,154,1,951.33,04-11-2024 08:07
251.4,05-07-2023 16:52,D000502,189.20.224.220,ATM,57,Retired,178,1,2561.67,04-11-2024 08:11
184.56,30-11-2023 16:07,D000434,182.84.41.229,Online,21,Student,93,1,1549.27,04-11-2024 08:06
33.76,16-01-2023 17:39,D000311,122.94.26.104,Online,26,Engineer,227,1,3253.51,04-11-2024 08:08
253.46,22-05-2023 16:27,D000057,8.243.4.138,ATM,45,Engineer,60,1,1338.95,04-11-2024 08:07
1612.37,24-07-2023 17:46,D000025,16.128.130.153,ATM,65,Retired,173,1,3910.59,04-11-2024 08:08
138.68,14-06-2023 16:06,D000261,49.29.37.185,Branch,22,Student,44,1,206.2,04-11-2024 08:08
